119.83,137.51,117.01,174.16,175.26,675.36,425.85,0,0,0,0,0,0,0,0,0,0,0,0,94.949,111.54,0,0,0,0,0,177.28,123.53,310.37,75.802,67.7,700.27,578.23,633.39,213.71,89.248,46.436,62.11,50.844,32.38,19.405,47.254,37.069,96.24,19.221,5.3754,0,0
118.98,153.48,195.5,260.83,178.02,822.98,358.32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.02,75.29,203.65,720.51,494.97,368.19,495.52,54.324,72.964,91.28,158.48,84.635,106.26,100.07,48.47,105.03,150.93,17.584,0,0
119.12,171.72,246.41,379.01,342.74,930.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.666,190.96,408.23,422.1,475.33,394.42,44.578,58.879,79.479,144.73,103.67,137.59,164.29,57.54,20.464,183.17,21.52,0,0
119.8,188.52,265.91,540.02,523.55,804.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.97,372.25,586.89,957.6,213.24,95.001,83.899,82.098,44.429,45.155,25.227,126.75,113.69,0,131.41,14.708,0,0
119.84,204.5,277.52,578.27,548.66,586.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.852,91.846,550.05,634.7,1065.5,888.47,457.69,107.81,103.02,89.24,25.67,23.232,54.266,116.06,12.831,70.288,3.1115,0,0
117.46,213.42,290.3,431.89,746.24,252.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.203,214.6,195.76,158.35,185.06,675.36,1290.8,1401.6,877.44,149.88,150.04,94.874,16.351,19.931,34.175,14.37,13.082,0,0,0,0
113.05,212.31,298.71,302.09,544.48,560.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.13,333.04,238.05,196.15,135.64,79.106,1570.4,1266.5,1244.2,1083.8,149.66,244.48,37.384,16.356,18.268,27.038,14.418,10.624,0,0,0,0
105.86,198.2,279.13,216.63,333.32,856.04,1.1931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.5,163.48,317.26,196.67,120.97,144.12,694.4,1739.9,1268.4,757.03,1030,603.26,258.46,34.943,24.836,24.084,26.237,12.813,26.743,0,0,0,0
97.797,175.48,208.53,150.97,268.39,901.96,12.655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.5,68.951,2.9422,153.92,169.32,206.49,1944.8,426.66,1322.5,634.18,892.7,566.92,439.21,69.264,31.393,25.646,31.756,20.002,47.995,0,0,0,0
90.742,156.58,128.29,100.21,268.92,826.79,64.956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.922,163.93,197.62,2186.7,171.35,646.89,1382,857.69,473.75,671.33,274.11,56.22,25.112,71.503,72.467,31.751,28.445,0,0,0
81.856,140.17,55.347,85.561,279.95,703.21,175.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.72,257.02,1978.4,167.02,464.37,1371.4,460.38,724.85,506.65,353.69,87.245,128.69,137.5,252.75,98.506,82.851,22.632,0,0
71.521,128.2,41.928,64.894,247.46,635.79,231.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.883,216.63,0,0,79.383,331,347.25,1755.6,261.35,758.49,1021.7,438.05,450.72,335.24,429.6,87.524,79.617,110.41,259.16,121.63,109.57,97.671,0,0
61.892,113.74,64.251,83.521,250.77,620.27,237.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.597,258.01,268.33,39.072,111.61,223.43,351.49,653.2,1381.1,195.46,633.98,1101.1,304.36,365.26,303.75,538.79,56.844,50.451,106.8,250.51,99.382,91.733,107.24,0,0
51.4,89.648,79.646,86.774,252.2,504.08,436.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.83,206.37,210.08,149.11,41.593,122.28,166.53,199.97,378.17,1001.5,1138.2,731.65,990.74,235.72,423.1,347.06,555.23,81.656,36.116,69.776,158.05,112.86,66.257,85.972,0,0
43.393,69.281,68.555,127.66,217.03,443.2,454.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.287,198.92,85.41,24.975,52.67,30.92,221.17,225.16,398.61,572.4,632.34,1129.3,652.98,318.54,213.13,188.42,303.77,134.26,108.6,43.954,80.774,106.56,158.91,121.58,57.692,0,0
38.782,57.124,63.888,131.97,172.6,626.44,250.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.6,167.87,67.33,48.972,0,25.563,253.42,245.58,113.29,267,299.67,338.96,337.42,146.65,206.37,194.79,295.96,235.95,280.66,44.757,87.943,111.49,189.55,174.48,0,0,0
34.814,46.384,66.356,105.1,174.44,712.91,288.41,0,0,0,0,0,0,0,10.661,31.071,82.506,87.627,16.553,0,0,127.23,71.902,124.61,283.15,164.93,0,0,18.82,64.68,175.02,201.44,377.81,444.24,443.21,204.6,151.71,239.53,186.18,308.07,113.14,75.426,99.203,112.26,122.97,0,0,0
31.757,41.341,66.671,54.335,226.83,790.5,116.02,0,0,0,0,0,0,0,93.9,171.86,187.95,201.61,152.81,0,0,75.958,39.643,199.94,309.43,237.69,0,0,0,0,220.2,182.64,120.06,147.76,415.95,283.46,186.73,92.382,177.12,299.68,156.83,74.872,67.974,55.413,0,0,0,0
31.297,41.857,72.288,32.663,230.04,794.95,44.15,0,0,0,0,0,0,0,89.83,90.743,46.605,80.307,165.26,25.809,0,72.299,87.352,336.92,107.84,101.63,38.381,51.7,188.04,10.43,268.61,230.6,101.79,78.248,124.59,410.49,309.27,121.73,163.7,340.39,87.941,47.513,54.129,71.46,0,0,0,0
35.726,53.198,71.161,66.657,204.9,704.6,139.45,0,0,0,0,0,0,0,32.493,143.17,94.476,69.623,94.945,170.14,37.552,98.444,78.445,165.13,101.6,95.493,170.39,51.075,159.87,0,185.41,42.394,15.529,28.569,201.68,199.68,192.83,244.08,182.91,203.31,104.88,148.22,164.09,96.434,0,0,0,0
46.143,68.767,83.032,100.99,182.94,727.91,164.59,0,0,0,0,0,0,0,0,88.845,149.96,112.13,88.423,129.79,61.239,71.637,39.677,65.172,26.584,77.103,133.82,16.342,0,0,0,0,67.166,122.17,298.7,341.09,129.98,103.2,235.31,254.88,121.57,417.48,344.82,133.28,0,0,0,0
58.413,81.89,90.99,108.22,163.74,628.46,325.58,0,0,0,0,0,0,0,0,83.323,173.97,115.58,110.95,82.1,102.23,0,42.423,212.46,11.926,0,0,0,0,0,0,0,104,136.37,133.46,344.59,157.62,242.03,317.22,285.85,86.32,375.85,319.08,115.29,0,0,0,0
73.873,108.68,82.147,93.512,144.3,459.29,366.87,0,0,0,0,0,0,0,31.576,86.753,132.4,210,116.9,100.3,95.101,0.44221,608.28,432.55,0,0,0,0,0,0,0,0,55.446,302.92,49.036,178.05,289.04,320.73,396.31,248.29,258.14,273.9,174.18,48.421,10.639,0,0,0
88.09,139.5,94.41,68.682,140.68,545.36,260.54,0,0,0,0,0,0,42.042,65.953,111.3,32.531,60.432,68.028,86.987,10.829,16.618,745.79,420.64,0,0,0,0,0,0,0,0,0,359.01,212.16,77.968,316.66,275.7,115.58,331.16,366.71,273.15,255.97,45.797,17.967,0,0,0
98.081,160.88,98.602,54.848,185.68,702.63,118.5,0,0,0,0,0,57.331,112.17,75.667,73.655,68.521,68.529,168.3,198,38.667,62.773,695.77,111.96,0,0,0,0,0,0,0,0,0,118.72,179.25,155.6,47.219,146.49,49.315,180.55,422.78,260.41,252.5,34.083,9.1743,0,0,0
107.52,200.42,153.75,37.738,224.03,733.66,17.53,0,0,0,0,0,184.94,226.7,279.38,129.77,92.49,106.43,206.78,210.45,12.264,363.84,637.39,0,0,0,0,0,0,0,0,0,0,0,0,67.876,0,33.989,0,36.329,374.16,340.06,169.22,17.299,3.9339,0,0,0
119.43,252.12,280.59,83.751,274.96,676.56,0,0,0,0,0,0,62.211,161.32,329.69,262.38,180.12,173.77,101.27,0,0,243.89,110.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.688,287.03,337.3,72.678,24.186,3.7705,0,0,0
139.57,274.24,346.92,161.45,260.75,665.91,0,0,0,0,0,0,0,0,14.07,283.74,249.81,94.594,0,0,0,0,80.816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.549,94.933,54.689,316.45,151.4,39.905,13.807,0,0,0,0
182.96,420.93,531.39,329.74,320.43,667.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.896,303.41,277.83,361.01,206.49,90.068,6.2864,0,0,0,0
241.78,736.42,588,727.45,662.44,359.82,0,0,0,0,0,0,0,0,0,0,0,0,17.196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234.54,252.69,224.31,197.8,127.78,1.6108,0,0,0,0
282.29,886.06,294.43,399.85,761.88,105.56,0,0,0,0,0,145.45,0,0,0,0,0,0,37.707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.006,144.14,192.64,230.61,0,0,0,0,0
287.79,908.04,39.409,58.932,682.2,39.88,0,0,0,0,0,303.08,329.2,0,0,0,0,0,18.134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283.11,209.7,287.89,0,0,0,0,0
253.28,962.45,9.6889,15.17,81.525,0,0,0,0,0,0,133.44,344.95,148.07,18.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287.97,147.13,238.39,0,0,0,0,0
220.99,975.53,2.1593,1.5123,0,0,0,0,0,0,0,0,110.61,198.43,18.981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.39,146.3,306.81,7.3286,0,0,0,0
200.23,904.88,1.1212,0,0,0,0,0,0,0,0,0,0,70.744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.167,157.22,291.53,25.416,0,0,0,0
197.88,833,1.3049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.74,81.763,11.688,0,0,0,0
235.26,765.14,1.2205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6261,94.426,11.205,0,0,0,0,0
373.31,602.56,3.4406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7449,50.94,12.071,0,0,0,0,0
599.52,364.87,34.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.272,12.676,46.368,86.941,138.74,0,0,0,0,0
790.48,182.33,48.757,18.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6222,0,0,0,0,0,0,0,0,22.998,73.246,148.45,119.98,211.37,3.9241,0,0,0,0
923.8,75.457,131.09,152.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.83,0,0,0,0,0,0,0,0,0,124.61,169.08,100.54,309.53,6.9249,0,0,0,0
943.59,102.1,233.08,191.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.66,0,0,0,0,0,0,0,0,0,125.78,405.04,207.57,390.05,7.8401,0,0,0,0
896.5,126.53,268.71,145.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.308,481.89,330.2,424.6,6.9047,0,0,0,0
812.21,107.35,264.53,313.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,536.46,375.54,464.49,2.6935,0,0,0,0
740.7,87.343,272.9,564.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4345,675.79,267.78,392.61,0,0,0,0,0
695.76,92.589,316.44,702.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286.53,538.07,225.2,270.36,0,0,0,0,0
639.2,120.08,340.02,787.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.961,492.85,152.65,399.63,198.97,0,0,0,0,0
554.49,171.31,326.11,841.64,2.2987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.763,349.81,420.5,197.49,589.11,92.351,0,0,0,0,0
459.95,221.47,286.31,858.84,32.639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.285,474.24,423.03,227.18,282.72,548,112.57,14.523,0,0,0,0
348.28,284.12,222.88,802.61,38.158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.31,442.22,624.66,408.4,567.38,181.97,399.5,366.06,184.98,197.9,81.906,30.611,0,0,0
258.68,326.65,168.62,679.44,22.171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.36,618.03,733.85,217.64,351.47,336.62,413.02,168.77,128.89,66.712,216.63,82.233,41.683,0,0,0
205.38,323.5,121.11,589.14,19.526,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.67,249.42,479.09,298.91,340.95,512.79,330.32,456.36,135.71,132.78,83.43,153.97,94.579,77.201,1.3104,0,0
169.95,276.14,122.7,545.53,18.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.096,238.15,512.73,514.16,303.8,422.5,417.22,319,120.09,154.85,91.608,55.967,135.58,115.14,75.175,3.752,0,0
160.52,199.16,185.26,547.13,3.0329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.618,759.75,817.61,301.17,316.16,464.01,349.85,495.77,128.14,83.246,96.722,61.777,90.852,82.923,83.543,29.988,2.105,0,0
171.93,130.23,219.56,558.27,19.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.98,787.74,831.95,411.52,287.47,469.08,658.01,457.13,265.07,95.2,87.194,56.677,52.575,69.615,57.703,47.269,23.333,16.175,0,0
209.95,92.624,239.64,525.45,127.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,524.82,674.84,749.68,467.58,275.68,382.12,348.13,286.72,160.05,126.06,94.706,53.691,54.223,44.355,42.743,23.346,33.587,23.245,0,0
264.63,107.66,230,371.24,291.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,697.99,937.8,384.53,117.46,179.09,136.55,142.89,124.42,83.118,79.272,41.175,86.711,95.624,53.211,77.49,87.457,37.147,109.32,0,0
312.48,131.23,204.58,261.65,392.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.32,594.56,88.589,0,10.674,44.198,104.15,57.645,66.258,58.529,54.485,72.422,73.806,51.732,99.537,108.68,109.14,52.093,278.04,0,0
370.03,156.1,182.73,207.11,390.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,441.21,537.27,40.774,0,0.33039,40.769,77.778,57.439,50.6,102.58,75.569,85.358,39.463,7.0326,122.88,115,79.66,108.56,287.79,71.485,0
434.02,165.76,420.97,239.77,318.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255.59,344.03,255.24,14.214,8.171,2.4238,69.73,161.43,71.19,41.428,94.028,92.479,62.861,9.7094,2.0661,86.534,114.16,111.7,252.29,221.16,215.25,0
483.49,193.23,429.85,226.93,238.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.07,403.72,277.82,27.063,7.7192,271.3,103.59,67.129,21.16,18.774,8.8992,69.017,227.12,171.6,66.526,93.71,116.8,47.22,0,2.3259,69.905,112.44,147.76,305.29,312.48,356.17,0
520.8,270.47,271.35,278.32,231.9,5.2931,0,0,0,0,0,0,0,0,0,0,0,0,0,12.253,1192.2,1378.8,781.2,910.92,882.23,605.63,161.94,0,32.53,47.218,17.51,5.0766,12.282,188.18,244.65,136.86,83.106,113.95,106.71,66.184,73.22,25.075,101.11,222.55,228.19,309.62,470.71,0
529.48,323.64,122.48,445.19,251.65,82.338,0,0,0,83.999,394.37,407.01,367.86,307.27,142.65,0,0,0,0,1418.1,1604.4,1202.1,288.06,199.43,677.68,751.62,427.05,128.61,85.006,120.9,0,0,0,8.1156,69.404,155.53,139.04,92.106,115.67,103.35,132.55,49.72,250.74,287.97,0,472.13,484.13,0
511.45,348.39,82.599,631.99,395.49,223.31,9.6167,0,0,116.32,344.2,262.9,433.71,495.11,925.21,1276.3,1676.3,1377.4,1465,1826.2,1617.8,92.328,37.022,33.867,151.9,776.47,466.27,135.4,122.54,189.12,0,0,0,0,3.6599,163.26,154.02,135.19,91.432,107.43,146.37,133.39,235.93,245.87,151.94,409.74,400.52,0
467.43,427.6,56.027,752.46,617.48,593.09,228.79,0,0,113.08,173.66,267.54,419.59,349.9,774,1032,1470.6,1295.4,1101.9,1543.9,904.17,49.014,19.177,31.572,177.47,527.11,250.31,43.188,31.375,45.752,0,0,0,0,0,24.611,130.88,219.28,62.452,178.54,124.71,273.85,331.47,67.42,373,445.33,268,0
419.17,518.15,11.863,514.85,611.98,665.52,313.89,0,0,12.251,1.1667,34.138,109.09,94.135,128.4,296.91,576.29,1226.3,1350.9,838.03,68.859,64.487,18.578,24.947,218.6,390.59,134.97,0,13.101,0,0,0,0,0,0,19.175,61.023,223.74,130.02,224.93,64.451,314.65,282.33,0,685.31,629.99,138.37,0
388.05,554.75,5.129,117.87,380.08,161.5,222.13,0,0,3.0198,4.6921,0,1.9002,90.802,53.964,31.875,33.786,50.453,109.28,92.657,117.36,62.757,37.086,53.115,95.239,377.99,95.898,0,0,0,0,0,0,0,0,0,64.604,148.11,146.36,102.02,0,88.158,31.426,0,856.91,624.25,115.72,0
364.45,569.85,24.522,0.57359,0,0,72.714,0,0,1.8721,3.5232,0,0,26.191,43.996,65.123,150.77,138.94,147.24,183.04,99.251,83.335,69.337,91.89,61.994,86.708,5.3453,0,0,0,0,0,0,0,0,0,74.551,109.91,124.3,0,0,67.428,147,416.68,791.6,535.37,168.24,0
348.48,565.02,122.16,2.3307,0,0,0,0,0,0,0,0,0,0,25.596,82.974,290.54,224.84,95.75,144.45,98.632,57.067,80.196,93.322,112.56,50.867,0,0,0,0,0,0,0,0,0,0,31.576,30.245,0,0,190.38,413.84,328.17,758.94,357.74,580.72,152.38,0
335.19,586.15,220.63,5.99,0,0,0,0,0,0,0,0,0,0,0,25.399,394.13,330.87,209.75,157.02,198.11,118.31,78.744,42.421,28.583,4.6911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846.46,794.4,724.07,602.88,159.21,634.74,142.98,0
314.06,614.08,218.1,4.4399,0,0,0,0,0,0,0,0,0,0,0,0,0,358.65,190.12,115.3,120.14,114.25,89.418,39.677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,987.25,398.23,305.77,235.8,119.74,550.82,294.72,0
285.17,527.8,128.31,0.63751,0,0,0,0,0,0,0,0,0,0,0,0,0,102.4,329.15,329.21,263.92,118.01,164.63,41.989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469.19,1000.2,241.66,130.53,170.5,339.57,470.06,0
256.64,383.28,221.85,25.55,0,0,0,0,0,20.837,0,0,0,0,0,0,0,0,33.87,110.41,161.31,228.42,205.2,24.096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,705.99,369.09,70.896,220.07,318.39,464.83,0
224.35,312.4,341.27,229.45,0,0,0,0,0,15.231,0,0,0,0,0,0,0,0,0,0,0,137.9,98.296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,379.56,1054.9,265.47,282.26,400.65,350.43,0
196.23,305.84,353.11,472.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973.72,670.98,331.44,407.8,277.91,0
172.98,304.06,279.29,595.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.248,648.21,533.64,482.43,356.97,210.03,0
143.37,293.78,261.19,686.2,2.6902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180.25,190.82,285.71,543.75,264.77,99.415,0
112.94,261.09,233.3,715.27,51.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.405,11.419,68.31,45.403,0,0,0,0,0,0,0,0,0,0,345.56,0,40.422,120.23,204.95,26.925,0
89.899,226.79,161.1,636.25,203.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2151,156.41,158.22,58.432,128.58,150.94,69.063,0,0,0,0,0,0,0,0,0,322.88,0,0,0,128.27,43.151,0
68.614,200.28,132.09,444.27,508.54,1.8901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.78,224.04,178.77,93.198,76.109,62.687,247.17,361.77,15.364,70.249,108.1,0,22.821,41.448,0,0,24.274,0,0,0,37.271,26.15,0
52.806,196.44,121.85,235.26,806.2,7.4934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.61,115.73,49.851,48.699,36.448,59.005,136.94,620.43,287.78,276.51,406.06,5.9027,29.12,57.268,110.36,0,0,0,0,0,0,0,0
42.598,191.78,123.85,174.43,954.42,9.9537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96.441,77.302,36.992,35.285,35.002,51.624,91.151,421.57,436.44,314.19,425.09,32.459,51.972,84.711,128.43,0,0,0,0,0,0,0,0
